reaction,minimum__no_gapfill,maximum__no_gapfill,biomass__no_gapfill,normalized_maximum__no_gapfill,phenotype__no_gapfill,minimum__w_gapfill,maximum__w_gapfill,biomass__w_gapfill,normalized_maximum__w_gapfill,phenotype__w_gapfill,gem_file,random_rxns,num_rxns_to_add,num_rxns_added,rxn_ids_added,key_rxns
EX_gsn_e,-0.1,-0.09999343216948531,0.2712625831027315,-0.3686222811334661,0,-0.1,-0.09999043636364754,1.2926861558206348,-0.07735089906658024,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_5mthf_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_nmn_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_dttp_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_retinol_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_cytd_e,0.0,9.940421694137891e-06,0.2712625831027315,3.664501598575906e-05,1,0.0,1.0872791773502977e-05,1.2926861558206348,8.411006588525435e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ppal_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_fol_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_Lcyst_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_duri_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_no_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_pydam_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_cbl2_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_dad_2_e,-0.1,-0.0999930370814236,0.2712625831027315,-0.36862082465518153,0,-0.1,-0.09999190769231042,1.2926861558206348,-0.07735203726138201,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_tma_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_4abz_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_glyald_e,0.0,8.043495365317455e-06,0.2712625831027315,2.9652063595778905e-05,1,0.0,1.7533333234176496e-05,1.2926861558206348,1.3563488055649382e-05,1,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_26dap__M_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_hg2_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_sheme_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_idon__L_e,0.0,4.524466154121054e-06,0.2712625831027315,1.6679285813655936e-05,1,0.0,7.514285698562162e-06,1.2926861558206348,5.812923473131709e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_glcr_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_cbl1_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_met__D_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_pnto__R_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_galct__D_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_galctn__D_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_dcyt_e,-0.1,-0.09998915414743803,0.2712625831027315,-0.3686065103552101,0,-0.1,-0.09998912720820413,1.2926861558206348,-0.07734988632621978,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_n2o_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_chols_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_thmmp_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_bhb_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_tmao_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_vitd3_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_na1_e,3.3306690738754696e-16,-5.551115123125783e-16,0.2712625831027315,-2.0463991235471963e-15,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_cd2_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_cynt_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_cgly_e,0.0,2.5348570502174705e-08,0.2712625831027315,9.344661623521736e-08,0,0.0,3.134699571860633e-07,1.2926861558206348,2.4249502152907594e-07,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_aso4_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_alltn_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_dca_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_hxa_e,0.9233738946693719,0.9234549016693374,0.2712625831027315,3.4042841113829923,1,0.0,6.574999993069763e-06,1.2926861558206348,5.08630804427217e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_lnlc_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_15dap_e,0.009460865005099114,0.009860127951751532,0.2712625831027315,0.0363490159201844,1,0.0,5.4363958962855286e-06,1.2926861558206348,4.205503301638088e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_galt_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_lanost_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_xtsn_e,0.0,6.936275866398223e-06,0.2712625831027315,2.5570337740872075e-05,1,0.0,9.563636325385372e-06,1.2926861558206348,7.398266224421733e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_drib_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_malttr_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_maltttr_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_avite1_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ddca_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_fuc1p__L_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_5mtr_e,0.0,6.577982639144331e-08,0.2712625831027315,2.4249502323190455e-07,0,0.0,3.134699565258926e-07,1.2926861558206348,2.4249502101837913e-07,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_udcpdp_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_isetac_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_din_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_pppn_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_sel_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_kdo2lipid4_e,0.0,4.0578448132027457e-07,0.2712625831027315,1.4959102603789535e-06,0,0.0,5.009523807580907e-07,1.2926861558206348,3.875282322027124e-07,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_arbt_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_fecrm_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_octa_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ttdca_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_arach_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_aso3_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_dmso_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_mso3_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ctbt_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_gbbtn_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
