,predicted_scores,similarity_scores
LAAL9,0.9993533400000001,0.7142750707793724
RE1508C,0.9993526100000001,0.6324353744416072
R15BPK,0.999351974,0.6123724356957946
LYSLYSLYSr,0.9993509700000001,0.6681531047810609
RBK_Dr,0.9993504019999999,0.6324353744416057
MTRK,0.9993499620000001,0.6324353744416534
ALKP,0.999349642,0.7069654022425799
2DHGLCK,0.999348668,0.6625410396587468
FRUt2,0.999348002,0.6620870758628552
APNPT,0.9993479000000001,0.6324353744416071
PACOAT,0.999343154,0.5999791384166925
CODH4,0.99934007,0.8017787478285467
DOHDUS,0.999336512,0.6834925412092866
DALADALAD,0.999336066,0.8333333333333335
INSt3pp,0.99933476,0.6737221598223753
ALCD22_L,0.9993313880000001,0.7999895692083796
GALt2_2,0.999329294,0.8374812676349257
GALt2,0.999329294,0.6620870758628552
LAAL14,0.99932617,0.6761095507752092
ACITL,0.99932565,0.6172248960421738
LAAL26,0.9993234880000001,0.6761095507751954
GNKr,0.9993229699999999,0.799989569208448
GLYCDy,0.999322408,0.7999895692083692
APCPT,0.999321608,0.6324353744415884
PRUK,0.9993207700000001,0.6324353744416048
MBTG,0.999320748,0.6172248960421571
CYTDt5,0.999320326,0.9486832980505138
LYSt4,0.999320294,0.6324555320336759
LAAL18,0.9993198939999999,0.6761095507752108
CHLP,0.999319468,0.7069654022425799
GLYO1,0.999316262,0.6666666666666667
ARGMO,0.999315232,0.5773402324173541
THRA,0.9993148159999998,1.0
GLCSGLT1le,0.9993147139999999,0.6831232649926214
HYNE,0.99931449,0.5669572694421376
AHMMPDPT,0.999314088,0.6708378859913603
RE0577C,0.999312068,0.5999791384167028
1P2CBXLR,0.999311066,0.8749837006128431
GALK2,0.99930051,0.7999895692084503
MALLAC,0.9992937420000001,0.6859943405700353
DKMPPD,0.999289048,0.7797969286506581
3HPCOAHYD,0.999288648,0.5999791384166918
NDPK10_1,0.999283714,0.5477368402687289
R05224,0.9992829679999999,0.7715170693513982
CYRDAS,0.9992829679999999,0.7715170693513982
HYGBDIAS,0.9992829679999999,0.8179041686829075
FK,0.999282208,0.6324353744416438
3KGK,0.999282092,0.6324353744416503
PGPP1819Z160,0.9992819879999999,0.7499674012257126
PGPP18111Z160,0.9992819879999999,0.7499674012257126
DOLDPP12,0.9992819879999999,0.6761095507751774
DOLDPP11,0.9992819879999999,0.6761095507751773
DOLDPP,0.9992819879999999,0.6761095507751774
SBPP3_1,0.9992819879999999,0.6761095507751476
PMI1346PH,0.9992819879999999,0.6761095507751381
HMR_7256,0.9992819879999999,0.8699735056561761
DEDOLP1_U,0.9992819879999999,0.8699735056561761
MIHKPP,0.9992819879999999,0.7499674012257126
DEDOLP1_L,0.9992819879999999,0.8699735056561761
DEDOLP1,0.9992819879999999,0.6761095507751761
NAGINS,0.9992819879999999,0.7499674012257126
PMI12346PH,0.9992819879999999,0.6761095507751386
HKM1PP,0.9992819879999999,0.6761095507751561
LPP_SC,0.9992819879999999,0.8728397547391895
I14BP1P,0.9992819879999999,0.6488411523050174
DCPDP,0.9992819879999999,0.676109550775176
OTSB1,0.9992819879999999,0.6761095507751427
2DGULRGx,0.999281412,0.7999895692083706
ETHAMK,0.999278462,0.6324353744416479
ETHAK,0.999278462,0.6324353744416479
HEPKA2,0.9992768360000002,0.799989569208426
FPGS4,0.9992747879999999,0.8347771206493291
ALDDC17,0.9992746700000001,0.7636055801084178
LNS14DM,0.9992746700000001,0.8283272905303142
CYEUOLS,0.9992746700000001,0.7622536610249008
4MZYMDM,0.9992746700000001,0.7622536610249011
OBFOOLOR,0.9992746700000001,0.8283272905303142
RE1897C,0.9992744179999999,0.7027493975588914
NOS1_1,0.9992719680000001,0.6172248960421571
URIK1_1,0.9992713740000001,0.8944505146550642
ALR2x,0.999270132,0.7999895692083772
NPHSa,0.9992690919999999,0.75
PPNCL3,0.9992683379999999,0.7142750707793494
PAPA120pp,0.999264148,0.6974858324629157
2PGK,0.999261074,0.6324353744416498
ALDR18,0.999259616,0.7661352206191734
GLYBt3pp,0.999258684,0.6737221598223753
PCNO,0.99925832,0.7159782094997473
ALAALAPEPT1tc,0.999255354,0.6620870758628552
THMDt5,0.999254222,0.9486832980505138
RE2782C,0.9992534860000001,0.6324353744415849
NMNTP,0.9992481439999998,0.7071067811865475
r0220_1,0.9992469820000001,0.5751938878175816
NACASPAH,0.999246574,0.5
THMt2,0.999244092,0.6620870758628552
THMt3,0.999244092,0.6620870758628553
INOSTtpp,0.9992427659999998,0.673722159822375
CHOLD2,0.9992397839999999,0.5
GG15DAPS,0.9992350720000001,0.7142750707793716
CRNtHa,0.999234414,0.6620870758628552
ThDPAT,0.9992332279999999,0.5656559216379833
HMR_4702,0.999232886,0.5939708948533939
MAN6Pt6,0.9992274100000001,0.6620870758628552
SPMDt2pp,0.999227118,0.673722159822375
ALCD22_D,0.99922401,1.0
HACD1_1,0.9992235199999999,1.0
GLNSP1,0.9992230400000001,0.7142750707793336
GLNSP2,0.9992230400000001,0.7142750707793336
2DGULRGy,0.999223022,0.7999895692083702
KHK2,0.999219546,0.7999895692083248
PRFGS_1,0.999219038,0.9622560252155051
ADOCBIK,0.9992188799999999,0.6324353744416603
ARGARGr,0.9992165679999999,0.4714250090679746
GLYCt2,0.9992145499999999,0.6620870758628552
FALDtpp2,0.9992140300000001,0.7071067811865475
DCHOLESTANCOAc,0.9992127,0.6666666666666667
FACOAL1822,0.9992127,0.6666666666666667
HMR_0271,0.9992127,0.6666666666666667
FACOAL182_1,0.9992127,0.6666666666666667
HMR_0301,0.9992127,0.6666666666666667
FACOAL1831,0.9992127,0.6666666666666667
IBUP_RASCL1hep,0.9992127,0.6666666666666667
HMR_0267,0.9992127,0.6666666666666667
FACOAL1832,0.9992127,0.6666666666666667
HMR_0297,0.9992127,0.6666666666666667
FACOAL1821,0.9992127,0.6666666666666667
HMR_0233,0.9992127,0.6666666666666667
FACOAL182,0.9992127,0.6666666666666667
HMR_0319,0.9992127,0.6666666666666667
FACOAL171_ISO,0.9992127,0.6666666666666667
RE2635C,0.9992127,0.6666666666666667
FACOAL_162_9Z12Z_c,0.9992127,0.6666666666666667
HMR_0204,0.9992127,0.6666666666666667
HMR_0323,0.9992127,0.6666666666666667
FACOAL171_anteiso,0.9992127,0.6666666666666667
HMR_0209,0.9992127,0.6666666666666667
FACOAL_163_6Z9Z12Z_c,0.9992127,0.6666666666666667
FACOAL_164_6Z9Z12Z15Z_c,0.9992127,0.6666666666666667
FACOAL_220_c,0.9992127,0.6666666666666667
FACOAL181_1,0.9992127,0.6666666666666667
4HPTNCOAL,0.9992127,0.6666666666666667
HMR_0279,0.9992127,0.6666666666666667
FACOAL1812,0.9992127,0.6666666666666667
FACOAL_70_c,0.9992127,0.6666666666666667
FACOALPHDCA,0.9992127,0.6666666666666667
FACOAL1812_1,0.9992127,0.6666666666666667
HMR_0309,0.9992127,0.6666666666666667
FACOAL184,0.9992127,0.6666666666666667
C12DCACT,0.9992127,0.6666666666666667
HMR_0293,0.9992127,0.6666666666666667
IVCS,0.9992127,0.6666666666666667
FACOAL191,0.9992127,0.6666666666666667
HMR_0241,0.9992127,0.6666666666666667
ACSPHACP50,0.9992127,0.6666666666666667
FACOAL240,0.9992127,0.6666666666666667
ACSPHACP40,0.9992127,0.6666666666666667
ACSPHACP100,0.9992127,0.6666666666666667
HMR_0255,0.9992127,0.6666666666666667
ACSPHAC90,0.9992127,0.6666666666666667
ACSPHAC80,0.9992127,0.6666666666666667
ACSPHAC70,0.9992127,0.6666666666666667
ACSPHAC60,0.9992127,0.6666666666666667
ACSPHAC50,0.9992127,0.6666666666666667
ACSPHAC40,0.9992127,0.6666666666666667
ACSPHAC160,0.9992127,0.6666666666666667
ACSPHAC142,0.9992127,0.6666666666666667
ACSPHAC141d5,0.9992127,0.6666666666666667
ACSPHAC141,0.9992127,0.6666666666666667
ACSPHAC140,0.9992127,0.6666666666666667
ACSPHAC121d6,0.9992127,0.6666666666666667
ACSPHAC121,0.9992127,0.6666666666666667
ACSPHAC120,0.9992127,0.6666666666666667
ACSPHAC101,0.9992127,0.6666666666666667
ACSPHAC100,0.9992127,0.6666666666666667
FACOAL245_1,0.9992127,0.6666666666666667
FACOAL240_1,0.9992127,0.6666666666666667
FACOAL240i,0.9992127,0.6666666666666667
FACOAL244_1,0.9992127,0.6666666666666667
FACOAL245_2,0.9992127,0.6666666666666667
FACOAL246_1,0.9992127,0.6666666666666667
ACSPHACP60,0.9992127,0.6666666666666667
FACOAL224,0.9992127,0.6666666666666667
FACOAL2,0.9992127,0.6666666666666667
FACOAL90i,0.9992127,0.6666666666666667
FACOAL203,0.9992127,0.6666666666666667
SEBACACT,0.9992127,0.6666666666666667
HMR_0289,0.9992127,0.6666666666666667
FACOAL204,0.9992127,0.6666666666666667
FACOAL241,0.9992127,0.6666666666666667
FACOAL2042,0.9992127,0.6666666666666667
FACOAL205,0.9992127,0.6666666666666667
FACOAL50i,0.9992127,0.6666666666666667
FACOAL206,0.9992127,0.6666666666666667
RE3075C,0.9992127,0.6666666666666667
ACSPHACP70,0.9992127,0.6666666666666667
FACOAL2251,0.9992127,0.6666666666666667
RE3079C,0.9992127,0.6666666666666667
FACOAL260,0.9992127,0.6666666666666667
FVSCOAhc,0.9992127,0.6666666666666667
ACSPHACT60,0.9992127,0.6666666666666667
HMR_0245,0.9992127,0.6666666666666667
ACSPHACT40,0.9992127,0.6666666666666667
FACOAL2252,0.9992127,0.6666666666666667
ACSPHACP90,0.9992127,0.6666666666666667
FACOAL170_anteiso,0.9992127,0.6666666666666667
FACOAL226,0.9992127,0.6666666666666667
ACSPHACP80,0.9992127,0.6666666666666667
FACOAL_161_2E_c,0.9992127,0.6666666666666667
HMR_0327,0.9992127,0.6666666666666667
RE3345C,0.9992127,0.6666666666666667
3HPVSCOAhc,0.9992127,0.6666666666666667
RE3335C,0.9992127,0.6666666666666667
CAFFCOA,0.9992127,0.6666666666666667
HMR_1627,0.9992127,0.6666666666666667
4CMCOAS,0.9992127,0.6666666666666667
